Date,Year,Village,Block,District,State,Location,Mango (કેરી),Lemon (લીંબુ),Chiku (ચીકુ),Guava (જમરૂખ),Saag (સાગ),Aamala (આમળાં),Mahuda (મહુડો),Neem (લીમડો)
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",15,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",10,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",30,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",30,1,0,0,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7075017,73.55167",20,0,0,1,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",30,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",30,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",5,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",30,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",5,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",5,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",15,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",15,1,0,0,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7308783,73.6019633",20,0,0,1,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",15,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",5,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",15,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",15,1,0,0,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7317383,73.6028433",15,0,0,1,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",15,1,0,0,0,0,0,0
2024-07-05,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7309033,73.6026167",30,1,0,0,0,0,0,0
2024-07-07,2024,Bhendmal,Waghai,Dang,Gujarat,"20.7730032,73.4946547",12,0,0,0,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7310779,73.6019724",30,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7308367,73.6024217",30,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.730821,73.6020923",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7308283,73.602555",15,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7309617,73.6026167",30,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7309467,73.6027",30,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7309167,73.60266",10,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7309717,73.6019433",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7308733,73.60264",30,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.731125,73.6018117",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7308317,73.6026367",10,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7310133,73.6025967",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7309833,73.602505",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7438651,73.5820287",20,0,,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7307983,73.6043033",10,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.730905,73.6021817",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7350667,73.4905633",10,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7310383,73.6024983",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7314933,73.602805",15,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7310567,73.602605",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7310517,73.6025183",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.730825,73.60256",10,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.73087,73.6026717",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7308069,73.6024092",15,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7309583,73.6027283",10,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.730805,73.6027883",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7308783,73.6027983",30,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7308733,73.6025533",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7308867,73.6019833",30,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7308767,73.6025683",10,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7441417,73.547565",20,0,0,1,0,0,0,0
2025-06-25,2025,Bhendmal,Waghai,Dang,Gujarat,"20.7308917,73.6019583",20,0,0,1,0,0,0,0
2024-07-01,2024,Chinchod,Waghai,Dang,Gujarat,"20.6595817,73.5649583",50,1,0,0,0,0,0,0
2025-06-25,2025,Chinchod,Waghai,Dang,Gujarat,"20.7308683,73.6026917",30,0,0,1,0,0,0,0
2024-07-01,2024,Chinchod,Waghai,Dang,Gujarat,"20.6958968,73.5901455",50,1,0,0,0,0,0,0
2024-07-01,2024,Chinchod,Waghai,Dang,Gujarat,"20.6866607,73.6140661",50,1,0,0,0,0,0,0
2025-06-25,2025,Chinchod,Waghai,Dang,Gujarat,"20.7385047,73.5787363",30,0,0,1,0,0,0,0
2024-07-01,2024,Chinchod,Waghai,Dang,Gujarat,"20.6866607,73.6140661",50,1,0,0,0,0,0,0
2024-07-01,2024,Chinchod,Waghai,Dang,Gujarat,"20.649265,73.5572233",20,1,0,0,0,0,0,0
2025-06-25,2025,Chinchod,Waghai,Dang,Gujarat,"20.7305883,73.6038517",30,0,0,1,0,0,0,0
2024-07-01,2024,Chinchod,Waghai,Dang,Gujarat,"20.6491783,73.5573183",20,1,0,0,0,0,0,0
2024-07-01,2024,Chinchod,Waghai,Dang,Gujarat,"20.6961864,73.5894095",40,1,0,0,0,0,0,0
2025-06-25,2025,Chinchod,Waghai,Dang,Gujarat,"20.7308617,73.6025383",20,0,0,1,0,0,0,0
2024-07-01,2024,Chinchod,Waghai,Dang,Gujarat,"20.649265,73.5572233",20,1,0,0,0,0,0,0
2025-06-25,2025,Chinchod,Waghai,Dang,Gujarat,"20.730564,73.6038587",20,0,0,1,0,0,0,0
2024-07-01,2024,Chinchod,Waghai,Dang,Gujarat,"20.6961864,73.5894095",40,1,0,0,0,0,0,0
2025-06-25,2025,Chinchod,Waghai,Dang,Gujarat,"20.731085,73.6027817",20,0,0,1,0,0,0,0
2025-06-25,2025,Chinchod,Waghai,Dang,Gujarat,"20.73105,73.6026133",30,0,0,1,0,0,0,0
2024-06-28,2024,Dungarda,Waghai,Dang,Gujarat,"20.7898616,73.4860873",100,0,1,1,0,0,0,0
2024-06-28,2024,Dungarda,Waghai,Dang,Gujarat,"20.7898792,73.4860481",100,0,1,1,0,0,0,0
2024-06-28,2024,Dungarda,Waghai,Dang,Gujarat,"20.7898773,73.4860451",50,0,1,1,0,0,0,0
2024-06-28,2024,Dungarda,Waghai,Dang,Gujarat,"20.790436,73.4864668",50,0,1,1,0,0,0,0
2024-06-28,2024,Dungarda,Waghai,Dang,Gujarat,"20.7898773,73.4860418",100,0,1,1,0,0,0,0
2024-06-28,2024,Dungarda,Waghai,Dang,Gujarat,"20.7898616,73.4860873",100,0,1,1,0,0,0,0
2024-06-28,2024,Dungarda,Waghai,Dang,Gujarat,"20.7898833,73.4860375",100,0,1,1,0,0,0,0
2024-06-28,2024,Dungarda,Waghai,Dang,Gujarat,"20.7898795,73.4860481",100,0,1,1,0,0,0,0
2024-06-28,2024,Dungarda,Waghai,Dang,Gujarat,"20.7912127,73.4863093",50,0,1,1,0,0,0,0
2024-06-28,2024,Dungarda,Waghai,Dang,Gujarat,"20.7912067,73.48631",50,0,1,1,0,0,0,0
2024-06-28,2024,Dungarda,Waghai,Dang,Gujarat,"20.7898816,73.4860385",30,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.8319156,73.5137194",50,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.8349383,73.5155417",50,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.8349367,73.5153033",30,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.8349117,73.5155233",50,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.834775,73.5154817",100,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.834735,73.51537",50,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.8348333,73.5154333",30,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.8348917,73.5153567",50,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.8347917,73.5154917",50,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.834855,73.51542",60,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.8322354,73.5128964",200,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.83469,73.5153483",50,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.8327033,73.5122217",30,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.8351967,73.515165",40,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.83481,73.5155283",30,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.83471,73.51542",50,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"22.9967079,72.5170355",40,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.835045,73.5158433",50,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.8346683,73.5154517",50,0,1,1,0,0,0,0
2024-06-27,2024,Dhodhalpada,Waghai,Dang,Gujarat,"20.8347783,73.51532",50,0,1,1,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8477717,73.5313717",20,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.844285,73.53153",20,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8433367,73.5322517",50,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8445933,73.5316717",30,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8435767,73.5306717",50,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.84348,73.530895",100,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8456917,73.5284633",30,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.84374,73.5319933",20,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.84334,73.532195",20,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8433017,73.5322417",10,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8420617,73.5315817",10,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8438517,73.5317517",10,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.84531,73.529965",10,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8435983,73.5303933",30,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8435567,73.5305417",20,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.844645,73.53133",30,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.843655,73.53106",20,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8435467,73.5306717",50,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8434483,73.5307483",50,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.83844,73.5253167",20,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.83785,73.52463",20,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8363517,73.5231",100,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8435183,73.53075",50,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.83607,73.52245",100,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8362633,73.5231533",50,1,0,0,0,0,0,0
2025-06-22,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8365167,73.5225167",30,1,0,0,0,0,0,0
2025-06-24,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8238881,73.5025361",30,1,0,0,0,0,0,0
2025-06-24,2025,Dhodhalpada,Waghai,Dang,Gujarat,"20.8477019,73.5318866",20,1,0,0,0,0,0,0
2024-06-26,2024,Koshmal,Waghai,Dang,Gujarat,"20.872035,73.5517883",100,0,1,1,0,0,0,0
2025-06-19,2025,Koshmal,Waghai,Dang,Gujarat,"20.8716617,73.5509217",100,1,0,0,0,0,0,0
2024-06-27,2024,Koshmal,Waghai,Dang,Gujarat,"20.8721583,73.5542417",70,0,1,1,0,0,0,0
2024-06-26,2024,Koshmal,Waghai,Dang,Gujarat,"20.872865,73.5545517",50,0,1,1,0,0,0,0
2024-06-26,2024,Koshmal,Waghai,Dang,Gujarat,"20.87222,73.55202",100,0,1,1,0,0,0,0
2025-06-22,2025,Koshmal,Waghai,Dang,Gujarat,"20.9214407,73.7200189",60,1,0,0,0,0,0,0
2024-06-26,2024,Koshmal,Waghai,Dang,Gujarat,"20.8724321,73.5523202",100,0,1,1,0,0,0,0
2024-06-26,2024,Koshmal,Waghai,Dang,Gujarat,"20.8723883,73.5546217",50,0,1,1,0,0,0,0
2025-06-19,2025,Koshmal,Waghai,Dang,Gujarat,"20.8713583,73.55016",100,1,0,0,0,0,0,0
2024-06-26,2024,Koshmal,Waghai,Dang,Gujarat,"20.873038,73.5545108",30,0,1,1,0,0,0,0
2025-06-19,2025,Koshmal,Waghai,Dang,Gujarat,"20.872345,73.5548383",50,1,0,0,0,0,0,0
2024-06-26,2024,Koshmal,Waghai,Dang,Gujarat,"20.87197,73.5546033",50,,1,1,0,0,0,0
2024-06-27,2024,Koshmal,Waghai,Dang,Gujarat,"20.8724233,73.5544133",80,0,1,1,0,0,0,0
2024-06-27,2024,Koshmal,Waghai,Dang,Gujarat,"20.8730967,73.5552317",30,0,1,1,0,0,0,0
2024-06-26,2024,Koshmal,Waghai,Dang,Gujarat,"20.8707933,73.550485",200,0,1,1,0,0,0,0
2024-06-27,2024,Koshmal,Waghai,Dang,Gujarat,"20.8723917,73.5544467",50,0,1,1,0,0,0,0
2024-06-25,2024,Koshmal,Waghai,Dang,Gujarat,"20.872975,73.55442",50,,1,1,0,0,0,0
2024-06-26,2024,Koshmal,Waghai,Dang,Gujarat,"20.87189,73.5542433",50,0,1,1,0,0,0,0
2025-06-22,2025,Koshmal,Waghai,Dang,Gujarat,"20.8724735,73.5545677",100,1,0,0,0,0,0,0
2025-06-19,2025,Koshmal,Waghai,Dang,Gujarat,"20.8727667,73.5546617",20,1,0,0,0,0,0,0
2025-06-23,2025,Koshmal,Waghai,Dang,Gujarat,"20.7713296,73.498661",50,1,0,0,0,0,0,0
2025-06-19,2025,Koshmal,Waghai,Dang,Gujarat,"20.872175,73.5514183",30,1,0,0,0,0,0,0
2025-06-22,2025,Koshmal,Waghai,Dang,Gujarat,"20.8636367,73.55484",15,1,0,0,0,0,0,0
2025-06-19,2025,Koshmal,Waghai,Dang,Gujarat,"20.8726083,73.5546183",30,1,0,0,0,0,0,0
2025-06-19,2025,Koshmal,Waghai,Dang,Gujarat,"20.8714517,73.550175",100,1,0,0,0,0,0,0
2025-06-19,2025,Koshmal,Waghai,Dang,Gujarat,"20.87214,73.5545267",30,1,0,0,0,0,0,0
2025-06-22,2025,Koshmal,Waghai,Dang,Gujarat,"20.8728638,73.5548439",35,1,0,0,0,0,0,0
2025-06-22,2025,Koshmal,Waghai,Dang,Gujarat,"20.8724732,73.5545676",50,1,0,0,0,0,0,0
2025-06-22,2025,Koshmal,Waghai,Dang,Gujarat,"20.8728579,73.5548395",30,1,0,0,0,0,0,0
2025-06-19,2025,Koshmal,Waghai,Dang,Gujarat,"20.87263,73.5547517",50,1,0,0,0,0,0,0
2025-06-19,2025,Koshmal,Waghai,Dang,Gujarat,"20.871365,73.5504617",100,1,0,0,0,0,0,0
2025-06-22,2025,Koshmal,Waghai,Dang,Gujarat,"20.8723209,73.5545143",100,1,0,0,0,0,0,0
2025-06-19,2025,Koshmal,Waghai,Dang,Gujarat,"20.871295,73.5502667",40,1,0,0,0,0,0,0
2025-07-03,2025,Koshmal,Waghai,Dang,Gujarat,"20.8722483,73.5515583",6,0,0,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8043913,73.5507292",20,1,1,0,0,0,0,0
2025-06-17,2025,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8051617,73.5513783",20,1,0,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8045633,73.5505467",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046846,73.5502521",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.804726,73.5501536",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046004,73.550703",20,1,1,0,0,0,0,0
2025-06-17,2025,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8051783,73.551295",10,1,0,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.804516,73.5507362",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047151,73.5501721",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8043199,73.5508065",20,1,1,0,0,0,0,0
2025-06-23,2025,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.80465,73.5504717",25,1,0,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047799,73.5501912",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047126,73.5501306",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047004,73.5501202",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.80445,73.5502983",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8044263,73.5509293",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046707,73.5500869",20,1,1,0,0,0,0,0
2025-06-23,2025,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8054655,73.5515475",20,1,0,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046433,73.5505617",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047761,73.5501943",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046721,73.5502598",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047785,73.5501922",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.804597,73.550531",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047785,73.5501922",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047636,73.55018",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046274,73.5508306",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047216,73.550699",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046158,73.5504434",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047785,73.5501922",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047188,73.5501472",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047037,73.5508284",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046631,73.5501949",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047359,73.5501686",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8040057,73.55003",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047118,73.5501325",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047244,73.5501655",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8043834,73.5507368",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047381,73.5511445",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8044796,73.5508306",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8045628,73.5499531",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047787,73.5501919",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8045012,73.5505926",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046134,73.5508681",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046623,73.5500871",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046667,73.5500857",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8042552,73.5507098",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047613,73.5501987",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047359,73.5501686",20,1,1,0,0,0,0,0
2024-06-19,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.7729976,73.4946484",50,1,1,0,0,0,0,0
2025-06-17,2025,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047352,73.5505789",10,1,0,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047302,73.5502053",20,1,1,0,0,0,0,0
2025-06-23,2025,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8034883,73.549085",30,1,0,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046659,73.5500885",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.80478,73.5501922",50,1,1,0,0,0,0,0
2025-06-17,2025,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8051567,73.5512433",25,1,0,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047785,73.5501922",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046066,73.5500345",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047583,73.5501773",20,1,1,0,0,0,0,0
2024-06-27,2024,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8047646,73.5502217",20,1,1,0,0,0,0,0
2025-06-17,2025,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.803725,73.5508483",20,1,0,0,0,0,0,0
2025-06-23,2025,Chinchina Gavtha,Waghai,Dang,Gujarat,"20.8046383,73.550635",20,1,0,0,0,0,0,0
